Alignment_name	Taxon_name	Sequence_length	Undetermined_characters	Missing_percent	AT_content	GC_content	A	C	G	T	K	M	R	Y	S	W	B	V	H	D	X	N	O	-	?
alignment.nex	AB008539_Dinodon_semicarinatus	2697	1587	58.843	0.594	0.406	355	337	114	304	0	0	0	0	0	0	0	0	0	0	0	0	0	1587	0
alignment.nex	AF337128_Lampropeltis_alterna	2697	1587	58.843	0.629	0.371	376	299	113	322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1587
alignment.nex	AF337134_Lampropeltis_triangulum	2697	1587	58.843	0.627	0.373	373	299	115	323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1587
alignment.nex	AF471040_Lycodon_zawi	2697	1587	58.843	0.543	0.457	328	362	145	275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1587
alignment.nex	AF471062_Dipsadoboa_unicolor	2697	1587	58.843	0.579	0.421	351	341	126	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1587
alignment.nex	AF471065_Dasypeltis_atra	2697	1587	58.843	0.6	0.4	348	319	125	318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1587
alignment.nex	Ahaetulla_prasina_CDS1130	2697	1002	37.152	0.6	0.4	530	358	319	487	0	0	1	0	0	0	0	0	0	0	0	0	0	393	609
alignment.nex	Ahaetulla_prasina_RMB3042	2697	443	16.426	0.598	0.402	716	513	393	632	0	0	0	0	0	0	0	0	0	0	0	0	0	394	49
alignment.nex	Boiga_cynodon_CDS4400	2697	419	15.536	0.612	0.388	720	509	374	675	0	0	0	0	0	0	0	0	0	0	0	0	0	391	28
alignment.nex	Boiga_dendrophila_CDS1575	2697	993	36.819	0.616	0.384	550	404	251	499	0	0	0	0	0	0	0	0	0	0	0	0	0	393	600
alignment.nex	FJ627818_Pituophis_deppei	2697	1727	64.034	0.636	0.364	330	250	103	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1727
alignment.nex	FJ627819_Pituophis_catenifer	2697	1653	61.29	0.604	0.396	338	293	120	293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1653
alignment.nex	GU073440_Pantherophis_bairdi	2697	1863	69.077	0.635	0.365	273	210	94	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1863
alignment.nex	GU073446_Pantherophis_obsoletus	2697	1863	69.077	0.644	0.356	277	207	90	260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1863
alignment.nex	Gonyosoma_oxycephala_RMB11702	2697	888	32.925	0.6	0.4	575	384	337	507	0	0	3	3	0	0	0	0	0	0	0	0	0	406	482
alignment.nex	JF827672_Dinodon_rufozonatum	2697	1048	38.858	0.598	0.402	511	429	234	475	0	0	0	0	0	0	0	0	0	0	0	0	0	1048	0
alignment.nex	Lycodon_alcalai_RMB9036	2697	485	17.983	0.594	0.406	688	532	366	626	0	0	0	0	0	0	0	0	0	0	0	0	0	401	84
alignment.nex	Lycodon_alcalai_RMB9542	2697	429	15.907	0.592	0.408	708	542	383	635	0	0	0	0	0	0	0	0	0	0	0	0	0	401	28
alignment.nex	Lycodon_aulicus_205000	2697	398	14.757	0.561	0.439	688	593	414	600	1	0	2	0	1	0	0	0	0	0	0	0	0	398	0
alignment.nex	Lycodon_aulicus_CDS4621	2697	967	35.855	0.547	0.453	518	480	303	429	0	0	0	0	0	0	0	0	0	0	0	0	0	398	569
alignment.nex	Lycodon_aulicus_CDS658	2697	398	14.757	0.558	0.442	685	594	422	598	0	0	0	0	0	0	0	0	0	0	0	0	0	398	0
alignment.nex	Lycodon_aulicus_RMB4347	2697	398	14.757	0.558	0.442	685	594	422	598	0	0	0	0	0	0	0	0	0	0	0	0	0	398	0
alignment.nex	Lycodon_aulicus_RMB8785	2697	398	14.757	0.561	0.439	688	585	425	601	0	0	0	0	0	0	0	0	0	0	0	0	0	398	0
alignment.nex	Lycodon_bibonius_RMB5709	2697	401	14.868	0.593	0.407	720	545	389	642	0	0	0	0	0	0	0	0	0	0	0	0	0	401	0
alignment.nex	Lycodon_butleri_8066	2697	436	16.166	0.605	0.395	686	511	383	681	0	0	0	0	0	0	0	0	0	0	0	0	0	400	36
alignment.nex	Lycodon_butleri_9136	2697	400	14.831	0.601	0.399	695	520	397	685	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0
alignment.nex	Lycodon_butleri_9421	2697	409	15.165	0.599	0.401	691	519	398	680	0	0	0	0	0	0	0	0	0	0	0	0	0	402	7
alignment.nex	Lycodon_capucinus_5725	2697	422	15.647	0.561	0.439	675	576	423	601	0	0	0	0	0	0	0	0	0	0	0	0	0	398	24
alignment.nex	Lycodon_capucinus_9277	2697	398	14.757	0.562	0.438	683	584	420	601	1	4	1	2	0	3	0	0	0	0	0	0	0	398	0
alignment.nex	Lycodon_capucinus_9695	2697	628	23.285	0.563	0.437	616	516	388	549	0	0	0	0	0	0	0	0	0	0	0	0	0	400	228
alignment.nex	Lycodon_capucinus_DSM1325L	2697	398	14.757	0.562	0.438	684	585	422	606	0	0	0	1	0	1	0	0	0	0	0	0	0	398	0
alignment.nex	Lycodon_capucinus_RMB9060	2697	398	14.757	0.558	0.442	685	594	422	598	0	0	0	0	0	0	0	0	0	0	0	0	0	398	0
alignment.nex	Lycodon_chrysoprateros_RMB6394	2697	401	14.868	0.592	0.408	720	547	389	640	0	0	0	0	0	0	0	0	0	0	0	0	0	401	0
alignment.nex	Lycodon_dumereli_ACD4146	2697	428	15.869	0.606	0.394	722	516	379	652	0	0	0	0	0	0	0	0	0	0	0	0	0	401	27
alignment.nex	Lycodon_dumereli_CDS1927	2697	997	36.967	0.609	0.391	553	405	260	482	0	0	0	0	0	0	0	0	0	0	0	0	0	401	596
alignment.nex	Lycodon_dumereli_RMB4393	2697	428	15.869	0.606	0.394	723	516	378	652	0	0	0	0	0	0	0	0	0	0	0	0	0	401	27
alignment.nex	Lycodon_effraensis_9670	2697	1018	37.746	0.599	0.401	510	430	243	495	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1018
alignment.nex	Lycodon_effraensis_DSM927L	2697	97	3.597	0.608	0.392	790	572	447	790	0	0	1	0	0	0	0	0	0	0	0	0	0	39	58
alignment.nex	Lycodon_fasciatus_234875	2697	1587	58.843	0.584	0.416	339	337	125	309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1587
alignment.nex	Lycodon_fasciatus_234957	2697	1587	58.843	0.586	0.414	343	337	122	308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1587
alignment.nex	Lycodon_jara_235387	2697	1096	40.638	0.557	0.443	456	433	277	435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1096
alignment.nex	Lycodon_laoensis_258659	2697	1018	37.746	0.601	0.399	533	441	229	476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1018
alignment.nex	Lycodon_laoensis_262186	2697	1570	58.213	0.612	0.388	369	276	161	321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1570
alignment.nex	Lycodon_laoensis_8481	2697	409	15.165	0.611	0.389	739	526	365	658	0	0	0	0	0	0	0	0	0	0	0	0	0	409	0
alignment.nex	Lycodon_laoensis_DSM902L	2697	1529	56.693	0.627	0.373	402	255	181	330	0	0	0	0	0	0	0	0	0	0	0	0	0	408	1121
